platform,brand_name,tier,title,price,currency,condition,listing_id,url,original_price
ebay,Kate Spade,attainable luxury,Kate Spade Janelle Paloma Road Gray Pebbled Leather Satchel Crossbody Purse,115.0,USD,Pre-owned - Excellent,v1|327321400290|0,https://www.ebay.com/itm/327321400290?_skw=Kate+Spade+handbag&hash=item4c35e033e2:g:facAAeSwuxVqiO7F,
ebay,Kate Spade,attainable luxury,Kate Spade New York Carli Grove Street Leather Cross Body Satchel Handbag,40.0,USD,Pre-owned - Good,v1|307139898571|0,https://www.ebay.com/itm/307139898571?_skw=Kate+Spade+handbag&hash=item4782f6eccb:g:~WEAAeSwSytqiNbc,
ebay,Kate Spade,attainable luxury,kate spade new york Red Small Crossbody Bag Magnetic Flap Lined Inner Pockets,35.0,USD,Pre-owned - Good,v1|188828742696|0,https://www.ebay.com/itm/188828742696?_skw=Kate+Spade+handbag&hash=item2bf711f428:g:A2sAAeSw6RlqiPTB,
ebay,Kate Spade,attainable luxury,Kate Spade  Rabbit Crossbody Bag,100.0,USD,Pre-owned - Good,v1|287539165226|0,https://www.ebay.com/itm/287539165226?_skw=Kate+Spade+handbag&hash=item42f2ab782a:g:3FcAAeSwmKhqiPWU,
ebay,Kate Spade,attainable luxury,Kate Spade New York Hayes Pebbled Leather Medium Tote Bag Black Womens,50.0,USD,Pre-owned - Excellent,v1|168631688867|0,https://www.ebay.com/itm/168631688867?_skw=Kate+Spade+handbag&hash=item27433b5ea3:g:~~4AAeSwRqBqiP~d,
ebay,Kate Spade,attainable luxury,Kate Spade Wellesley Rachel Black Pebbled Leather Satchel Crossbody Shoulder Bag,98.0,USD,Pre-owned - Excellent,v1|327321402927|0,https://www.ebay.com/itm/327321402927?_skw=Kate+Spade+handbag&hash=item4c35e03e2f:g:oDwAAeSwS7ZqiPCe,
ebay,Kate Spade,attainable luxury,Kate Spade Zippered Chrissy Berkshire Red,21.0,USD,Pre-owned - Excellent,v1|278303153953|0,https://www.ebay.com/itm/278303153953?_skw=Kate+Spade+handbag&hash=item40cc291f21:g:chIAAeSw3h9qiQzt,
ebay,Kate Spade,attainable luxury,Kate Spade New York Black Patent  Satchel Tan Leather Handles – Polka Dot Lining,75.0,USD,Pre-owned - Good,v1|237022211517|0,https://www.ebay.com/itm/237022211517?_skw=Kate+Spade+handbag&hash=item372f9fedbd:g:KdcAAeSwOCtqiNib,
ebay,Kate Spade,attainable luxury,Kate Spade Light Blue Leather Studded Satchel Handbag Gold Hardware,29.99,USD,Pre-owned - Good,v1|267751753062|0,https://www.ebay.com/itm/267751753062?_skw=Kate+Spade+handbag&hash=item3e573f8566:g:uzAAAeSwH3JqRsBR&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbUVGCDOXjB9W1f7JsHralsTSHQ%2Fb3af6xhpDOHE76HbnaK5o3vYpcI9jwdmerIf9HC9xD4SveaKe51qsyuj5WUDH8jXzMoneJ6lofepFBMDFOqu6nzdho2xaksueRlUjG2SJLdYoi1jx57TtoybXKTkaLZovU0tP6TqMjv4AkHIp68DHb33BvRVIMvhELbsRqo3RD5uEvD8o%2F63y%2BhdhZZcFMWw%2F10CuZLYaXfaPxqfkNAtyjO8Q6%2F7V%2FKOHYF32fvT6s%2B4FPqB%2FXzUMZx%2FgGYzh1BtPvx2I6iC87yZn9KfQ%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade New York Two-Toned Cream and Black Leather Dome Satchel Crossbody Bag,79.0,USD,Pre-owned - Good,v1|237010518036|0,https://www.ebay.com/itm/237010518036?_skw=Kate+Spade+handbag&hash=item372eed8014:g:~3AAAeSwtGBqgi7W&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGabCpm1QSXUKaVn5c%2BmzIH4NA1zrkslr3HDgaOyKfgDl69mAVlJDy3K%2BK3ObmD4ZeFcWMS9eqCLrao7cC42eByAO0qcUQPM%2FR3gvWZ01qKaCaJIbRFq%2FtFzlsdIzHvgoIbB9ZSGkKVT8xG9XogwD4YsQ5H0qQ5BtN2vx9mldoE0TVxp6y%2BOyGX2PdCXLq%2BwyAnDKkYtDrZlGyBHbI6i%2B7fuRVKrlo2IrzR6C2M5vqmsg4K2ylviDVy%2FFYoFouZZbNbmBt1tOdpDmtgxhsHpJNbykItJvfVwO2ad5mArKVoCOw%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade New York Two-Toned Cream and Black Leather Dome Satchel Crossbody Bag,79.0,USD,Pre-owned - Good,v1|237010518036|0,https://www.ebay.com/itm/237010518036?_skw=Kate+Spade+handbag&hash=item372eed8014:g:~3AAAeSwtGBqgi7W&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGabCpm1QSXUKaVn5c%2BmzIH4NA1zrkslr3HDgaOyKfgDl69mAVlJDy3K%2BK3ObmD4ZeFcWMS9eqCLrao7cC42eByAO0qcUQPM%2FR3gvWZ01qKaCaJIbRFq%2FtFzlsdIzHvgoIZkou4YILNecRlzn6p0bRWsFeqNTDpTfqluFKyfNqfB0lhi4p4yzKYqKluXL%2FG%2Bbfc9BzKyPcXRSWhhJzQpD9n0Fv79FPfPmks3fRncqMUshOhQ3OlHiCJQrD53WB9dfzK9E1KgAQ0CbHuglHXY6fxDEkEw7p9bOY7hZrgFPsU0kQ%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Purse Tote Bag Medium Gray Colorblock Leather Top Handle Handbag,49.9,USD,Pre-owned - Good,v1|358882756694|0,https://www.ebay.com/itm/358882756694?_skw=Kate+Spade+handbag&hash=item538f144856:g:dtEAAeSw6XlqceJ9&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGY1t5u1ZTVPanLz6lS7fHffWoWivoGWoA%2Bg3qszw6VD7BTkXV0wzdwBrGIU3%2FHB1J6w0fP%2BB3bPJPtHpuYnNilcQPLJFnA29QAXyShOmZxSl0u40O1BP%2F6ja0S%2BucMkiNg3Rkg1%2BAwYhOR3z2wqv41vfVICf%2FwY06aPa0V0iVuHA%2BZf6BqeiML%2FsuDX2z9fnQ0Ne%2BsAn1ktDgMXy6gTkcw39lP8nGPOdM4jOgkq%2BLKi7XPtykEp2szWCHnuslBypqdlkmpkxjhTuIoD0nZ8rDeTKG97N41pdbDdLO8ZuyuuIg%3D%3D,
ebay,Kate Spade,attainable luxury,"Kate Spade New York Striped Tote Bag, Black Pink White - Excellent Pre-owned ",60.0,USD,Pre-owned - Excellent,v1|236363282285|0,https://www.ebay.com/itm/236363282285?_skw=Kate+Spade+handbag&hash=item370859776d:g:u9MAAeSwoaBo3hrk&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGY5vCtG2cs2whQBRIMRKYPEz5mj3rQshxOok%2BwGncK0JwwJkFPRcYknXYEPPAQ%2BDu9eWspj6ZGsxThjECJAYDLFSgDg2cURWnSGIu%2ByA0h7gIab1cOHdLCxEcFsLcv0UN8ETnI%2BShoUlvrES%2Bbes04aaf0IOPsV%2FUQ2IBpjbRKaKNeilBSAv19WtSg4OLAxNPFeovM33l9Gm9PMWJZMEKd7gDM0EL8yoBNMPjQ%2BR%2BsNjZPjn3VOL9e22HW3h8nggxFktP2dYSfpdLRxRlRNiTNaUljuLg1Qi99TvkCcT3UyOg%3D%3D,
ebay,Kate Spade,attainable luxury,"Kate Spade New York Large Pink And White Leather Shoulder Bag, Excellent Cond.",59.99,USD,Pre-owned - Excellent,v1|398238533463|0,https://www.ebay.com/itm/398238533463?_skw=Kate+Spade+handbag&hash=item5cb8ddc757:g:Ij4AAeSwQBhqbgtO&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYEL2TV7EQaB7lhKFbe8bseuK15te1gAp6mvjRmZhiQg1nFdPujwyvoy5pIo1VIJm%2FheuUQk5DWq59tXWJ7J3ypTiO7PeLhrpa37IdWMwHtx8%2Bwraz1bC3c026pQFjbZ5ULz1qCV%2FQotb1SYVUo%2FHAF3wuxLdmNtLr--ABUaAgs8n88jh%2FvaLdBxg%2FkUGyZ1%2F1EEHgKeOg9BTfn%2BHi9tDnPTKahGn6PaB0hutc5QI9QW%2FrvPIpBzC6t%2B9OBGdy54wKutnNXDfcq%2BuaW7yQxKVYTzFSvuAPjdkHALXK5JAUF%2Fw%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Black Grove Street Small Lana Satchel Top Zip Handbag Double Handle,27.99,USD,Pre-owned - Good,v1|800547046324|0,https://www.ebay.com/itm/800547046324?_skw=Kate+Spade+handbag&hash=itemba645283b4:g:EYkAAeSwg5NqNI1h,
ebay,Kate Spade,attainable luxury,Kate spade patent leather black polka dot tote bag purse shoulder bag,35.0,USD,Pre-owned - Good,v1|298607774620|0,https://www.ebay.com/itm/298607774620?_skw=Kate+Spade+handbag&hash=item4586690b9c:g:7a4AAeSwRqBqiNtD,
ebay,Kate Spade,attainable luxury,Kate Spade reusable shopping tote in a stunning emerald green,10.0,USD,Pre-owned - Good,v1|307139898442|0,https://www.ebay.com/itm/307139898442?_skw=Kate+Spade+handbag&hash=item4782f6ec4a:g:5rQAAeSwhFRqiNbV,
ebay,Kate Spade,attainable luxury,Kate Spade Cameron Medium Satchel Bag Cherrywood Maroon Purse Tote Purple Read,24.0,USD,Pre-owned - Fair,v1|327321347657|0,https://www.ebay.com/itm/327321347657?_skw=Kate+Spade+handbag&hash=item4c35df6649:g:ZbAAAeSw~z1oxFQh,
ebay,Kate Spade,attainable luxury,Kate Spade New York Womens Madison Willow Mini Flap Crossbody Tan Leather Chain,40.0,USD,Pre-owned - Excellent,v1|298607967433|0,https://www.ebay.com/itm/298607967433?_skw=Kate+Spade+handbag&hash=item45866bfcc9:g:q~EAAeSw8rhqiRDO,
ebay,Kate Spade,attainable luxury,Kate Spade Crossbody Purse,39.99,USD,Pre-owned - Fair,v1|188827504387|0,https://www.ebay.com/itm/188827504387?_skw=Kate+Spade+handbag&hash=item2bf6ff0f03:g:ARcAAeSw0BpqiGfk,
ebay,Kate Spade,attainable luxury,Kate Spade New York Scotts Place Lida Tote Beige Leather Bag Red Interior,32.99,USD,Pre-owned - Good,v1|800547090688|0,https://www.ebay.com/itm/800547090688?_skw=Kate+Spade+handbag&hash=itemba64533100:g:HIkAAeSwJm1qiNr1,
ebay,Kate Spade,attainable luxury,Kate Spade New York WKRU1431 Blue Wellesley Rachelle Leather Satchel GORGEOUS,79.99,USD,Pre-owned - Excellent,v1|237022335201|0,https://www.ebay.com/itm/237022335201?_skw=Kate+Spade+handbag&hash=item372fa1d0e1:g:jMIAAeSwZeRp6U4l,
ebay,Kate Spade,attainable luxury,Kate Spade New York White Satchel Top Handle Zip Gold HW Lined Inner Pockets,59.0,USD,Pre-owned - Excellent,v1|298590827610|0,https://www.ebay.com/itm/298590827610?_skw=Kate+Spade+handbag&hash=item458566745a:g:P6YAAeSwtGBqgKqH,
ebay,Kate Spade,attainable luxury,Kate Spade New York Black Floral Top Handel & Shoulder Strap Satchel Purse,65.0,USD,Pre-owned - Excellent,v1|157979150406|0,https://www.ebay.com/itm/157979150406?_skw=Kate+Spade+handbag&hash=item24c84a8846:g:-nMAAeSwkf9qJerk&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaabs%2FZ1L2w3HpxLaKlz3C%2FouWYTJn8v2H3LKODenM9i%2F33BYZroWBllxkk%2F2IoSSV6YeJjkX0%2F1kUOBN7HTcASv42a94V5aP9tPJnV5gNkj68kqVOYkn3ciMKt0N6XPHhO%2BThVKOmi6IgBrizdJdxFaxx4JMIIgqnKIRPVUgGxWFgvsVKJSoCn0567J0dAVmMB13BKtDgXb2mae98ANi9rLrrOp9F7mKcuBGCdqIveYMLl%2FnHu%2FyagKMYUn%2B6GFdPLx5%2FWj3OPn54%2FWTVYCplHuj87NYUDkwbsJhxDhtSrtA%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Staci Medium Black Saffiano Leather Crossbody Satchel Bag Handbag,44.95,USD,Pre-owned - Excellent,v1|318729451330|0,https://www.ebay.com/itm/318729451330?_skw=Kate+Spade+handbag&hash=item4a35c17742:g:pIMAAeSwA9FqfygX&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaEgTLqEOauaatY18ozSNlF8NyntLjoQrbo9Wm8SZleUUbDbkAtkfjrXpHFXdmBxgwdQidmi52QuJJ5spQC2GjyG%2BjY9P4vykoAGrk4BjH83SmGLIT8jLySQBDfwQ1rvJkjwiybj1AqqPRqSd0j9IKgOCci9BueFBt9HoScc%2BZJ%2B58pRKbn56TXMh7YfqoWUYgwa%2BbWf6a6RvEVJE%2FlJUkrkQk9ZYWuTLThn%2FGl%2F6NuB%2BAm%2B%2Fb68eGR4WgIfUzd0NE0Rn9JO9JYa6rkWLFmJ9NkPsDCeMJWJ%2B1x5lWWg0wkSQ%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade New York Spruce Green Patterson Pebble Leather Dome Satchel Purse Bag,54.65,USD,Pre-owned - Good,v1|336728353542|0,https://www.ebay.com/itm/336728353542?_skw=Kate+Spade+handbag&hash=item4e6692eb06:g:UG8AAeSwmT1p-lM8&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbiw5S51cXmKo1tjlgfxssNftowAXsDjblEgFuBITIsg8toV%2BIuzI1COcZfFQWpZA%2FKQeIkdGKlaBDrJik2AEZKEFo%2FZuM8hoIeMArW68D4xaUJPNX%2Bz52mLn2GLsctCgH0ilezxJ%2BUpoCA8MX92jr4FDEH5ksd4deJ8QlUa5nduPArfo9%2F1w4co7cNr7Zr4mhShqX2It6LwsbmcUXLD5gB%2B%2Bi7pdxzDabxQebHr5i2XkAhiqcYBnv%2FeQRcPM9UqcUTM6ZQbUrCMbf20nLqPC8%2BdTP4wZ8rcIx1riMmPEfiOA%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Shoulder Bag Handbag Cowhide Leather Quiet Luxury READ,29.32,USD,Pre-owned - Good,v1|407162274051|0,https://www.ebay.com/itm/407162274051?_skw=Kate+Spade+handbag&hash=item5eccc34103:g:IDQAAOSwWY5mXQMT,
ebay,Kate Spade,attainable luxury,Kate Spade New York Pink Nylon Tote Bag Black Handles Zip Top Large,32.0,USD,Pre-owned - Excellent,v1|307140194425|0,https://www.ebay.com/itm/307140194425?_skw=Kate+Spade+handbag&hash=item4782fb7079:g:LngAAeSwdABqiSkI,
ebay,Kate Spade,attainable luxury,Kate Spade Marti Large Bucket Bag Cherrywood Burgundy Maroon EXCELLENT condition,99.0,USD,Pre-owned - Excellent,v1|278302937987|0,https://www.ebay.com/itm/278302937987?_skw=Kate+Spade+handbag&hash=item40cc25d383:g:05MAAeSwhYZqiLsQ,
ebay,Kate Spade,attainable luxury,Kate Spade NewYork Penn Place Margareta Embossed Black Leather Bag Tote ,99.95,USD,Pre-owned - Excellent,v1|168631839610|0,https://www.ebay.com/itm/168631839610?_skw=Kate+Spade+handbag&hash=item27433dab7a:g:ZAQAAeSw0KVqiSVx,
ebay,Kate Spade,attainable luxury,"Kate Spade Leila Medium Triple Compartment Shoulder Bag, Leather, Bright Rose",95.0,USD,Pre-owned - Excellent,v1|117372135828|0,https://www.ebay.com/itm/117372135828?_skw=Kate+Spade+handbag&hash=item1b53eca994:g:uwwAAeSwRHNqiLH~,
ebay,Kate Spade,attainable luxury,Kate Spade Navy Black/White Leather Grove Street Caley Satchel Handbag w/ Strap,37.99,USD,Pre-owned - Fair,v1|137648718547|0,https://www.ebay.com/itm/137648718547?_skw=Kate+Spade+handbag&hash=item200c80c2d3:g:TIsAAeSwhLRqDJQ8,
ebay,Kate Spade,attainable luxury,"kate spade new york Black Crossbody Bag, Snap Close, Zipper, Gold HW",25.0,USD,Pre-owned - Fair,v1|307138094749|0,https://www.ebay.com/itm/307138094749?_skw=Kate+Spade+handbag&hash=item4782db669d:g:SR4AAeSw4vlqh4UA,
ebay,Kate Spade,attainable luxury,Kate Spade Jeanne Colorblock Black Pink Leather Crossbody Bag Adjustable Strap,88.0,USD,Pre-owned - Excellent,v1|327321399342|0,https://www.ebay.com/itm/327321399342?_skw=Kate+Spade+handbag&hash=item4c35e0302e:g:t5kAAeSwLOBqiO7-,
ebay,Kate Spade,attainable luxury,Kate Spade Southport Avenue Carmen Convertible Satchel Handbag Purse cream black,50.0,USD,Pre-owned - Good,v1|287539377396|0,https://www.ebay.com/itm/287539377396?_skw=Kate+Spade+handbag&hash=item42f2aeb4f4:g:UFkAAeSwCqtqiSU4,
ebay,Kate Spade,attainable luxury,Kate Spade Leather Kate Spade Frannie Medium Satchel Handbag Geranium,100.03,USD,Pre-owned - Good,v1|137648862115|0,https://www.ebay.com/itm/137648862115?_skw=Kate+Spade+handbag&hash=item200c82f3a3:g:p5oAAeSwr6dn3km3,
ebay,Kate Spade,attainable luxury,Kate Spade New York Grant Park Hadley Berry Pink Pebble Leather Satchel Handbag,115.0,USD,Pre-owned - Good,v1|168631106318|0,https://www.ebay.com/itm/168631106318?_skw=Kate+Spade+handbag&hash=item2743327b0e:g:7rwAAeSwdABqiIjL,
ebay,Kate Spade,attainable luxury,KATE SPADE BLACK Pebbled Leather THATCHER EVERETT WAY TOTE Bag Purse,49.99,USD,Pre-owned - Excellent,v1|206509362329|0,https://www.ebay.com/itm/206509362329?_skw=Kate+Spade+handbag&hash=item3014eacc99:g:pOgAAeSwNoNqiO-T,
ebay,Kate Spade,attainable luxury,Kate Spade Warm Beige Saffiano Leather Medium Rory Satchel ,92.0,USD,Pre-owned - Excellent,v1|377362595677|0,https://www.ebay.com/itm/377362595677?_skw=Kate+Spade+handbag&hash=item57dc903f5d:g:oBAAAeSwtD9qYRJJ&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGasF9tRpZ0B67%2BzaP3lT3fXevkac95k9RSj9jqAd9R7%2FxMXu8UeduOKpjoGpqRYhwhXOzRQ2kfdbVo93cPLaqeyDvnil6VmIFN4tPM%2Bh1113Ye34pIw4gouOiicfkpv1XQbAGSSuDPbaKZx5iuF9PGWF4bOexxk5wnsY0lQAoxTHdWintkfsPK8JROjYpH03uJ7ag7Z7019Oz8c6VM%2B%2FTs6JeUKJCTyafAuqSM9wXQ%2FFylqW9ykqdnyv9L3lHIykiYBfvdOHoN5af2Fvlv2R9HiS2cVq9psuei4sxzcTu6lYQ%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Leather Tote Bag with Gold Tone Chain Strap Preowned Good Condition,24.99,USD,Pre-owned - Good,v1|800529400953|0,https://www.ebay.com/itm/800529400953?_skw=Kate+Spade+handbag&hash=itemba63454479:g:33wAAeSwXeFqhHO2&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYKw3Rnta7%2BvfclZRA3YC3yaaaJ8ZPdcP2hIdiDBTWAav2HRmBRo2z1brpBnNfhKMGPu6UiczKxiU3yurW4YSPAPokQzKWkjegM54V%2Fc70YqioSWG6IDFVDNi4ZrL%2FHXTy1pk5RW09Qn3Rwf9P%2BH%2FjjaydBrzOJhEEkVnUTUBAKInn3l0SMCAe2O2gqhfOKk1X1ZFL9OcCRDVxqyH%2F2Gf%2FVZhi2IAfH6Hr%2BEc7KQWrhEW4FWC%2Fg8IDsBoAG6XdvJrHEf7tCoSOOBrMFbNmXUD1%2FeTsP8lJ3Brx%2F6pZz9BMQFw%3D%3D,
ebay,Kate Spade,attainable luxury,"Kate Spade NY Cameron St. Crossbody Bag Black Leather w/ Matching Wallet, EUC",55.0,USD,Pre-owned - Excellent,v1|137355007458|0,https://www.ebay.com/itm/137355007458?_skw=Kate+Spade+handbag&hash=item1ffaff15e2:g:0GsAAeSw3ZZqGJBW&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYHA1fGX2Gz%2BHggSLme1yCAQH%2Fvbrim5vaT6WZxZ%2FXKS6jOS%2BXdo2b80Kv5IgE88ZYgEtNyU2hPBuRtrZuVqlQ2BaVJFCWP0ng%2FkDMkF1S1XjSylF6W9zs5XXEI%2FDQs2oUPOZC78uW%2Bf%2FLRXR1%2BbuuQRh30eVkffkKct0jo%2FCQIqgi0Lh1lkXowj4%2FFMXZ3EPtB%2FFhVutEmoUnmjNFVGvIdofEk2epSIkBH9sR9IyEC7wf1AfqZ3I%2B%2FVN6TIINVXhzx756YhhYirwnQVL2U51s3oeAyBrUMHUbgfUBwxXrFSQ%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Medium Black Pebbled Leather Purse - detachable shoulder strap  ,45.0,USD,Pre-owned - Excellent,v1|188442066283|0,https://www.ebay.com/itm/188442066283?_skw=Kate+Spade+handbag&hash=item2be005bd6b:g:VlYAAeSwfkRqGlCX&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaks4wVE%2BUvu%2BHXAUtZ91KiThbP3X1PWD8Ab4ilHdEoqs29jjpSk4KLcmBwq4QuUr8ULegbFMfgSZfsoLFWyXZ2V44rnz1wypk%2F5gx9XjENhOozXiMyzfu%2FiQ8JjTUMQohfO6xJDcYAx%2FlsxkZn04T7s8hzFeqntxWioNbM%2BI0TL%2FcBZJa04a%2BKqDw8TCW%2Fnz%2BEXXfu57pwfjhlG6tEy3yPjWRAK%2BH%2F%2Bf6pngiBv3uNMR8IwmOT%2Bk43KrcqYAxSl5RGlspPAzK59KhII94PitMrvVSTMG6LY9fTToV74pSUbw%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Lowell Lane Winni Pebbled Leather Crossbody Saddle Bag Black Small,115.0,USD,Pre-owned - Excellent,v1|327321386357|0,https://www.ebay.com/itm/327321386357?_skw=Kate+Spade+handbag&hash=item4c35dffd75:g:eEUAAeSwEQFqiOup,
ebay,Kate Spade,attainable luxury,Kate Spade Grace Convertible Shoulder Bag In Black Leather *,21.0,USD,Pre-owned - Good,v1|318759490947|0,https://www.ebay.com/itm/318759490947?_skw=Kate+Spade+handbag&hash=item4a378bd583:g:FK0AAeSwY89qWEzz,
ebay,Kate Spade,attainable luxury,Kate Spade New York Yellow Chain Shoulder Bag Adjustable Strap Silver Hardware,50.0,USD,Pre-owned - Excellent,v1|178431310367|0,https://www.ebay.com/itm/178431310367?_skw=Kate+Spade+handbag&hash=item298b55ba1f:g:~14AAeSwWaNqiP9-,
ebay,Kate Spade,attainable luxury,Kate Spade New York Medium Leather Crossbody Handbag Beige Tan Gold Hardware,29.99,USD,Pre-owned - Excellent,v1|168631600243|0,https://www.ebay.com/itm/168631600243?_skw=Kate+Spade+handbag&hash=item27433a0473:g:oX8AAeSwQe1qiOq6,
ebay,Kate Spade,attainable luxury,Kate Spade Chester Street Allyn Satchel Black Pebbled Leather Crossbody Bag EUC,69.99,USD,Pre-owned - Excellent,v1|800546714042|0,https://www.ebay.com/itm/800546714042?_skw=Kate+Spade+handbag&hash=itemba644d71ba:g:0r0AAeSwe9ZqiKIC,
ebay,Kate Spade,attainable luxury,Kate Spade 454 Small Leather Shoulder Bag Warm Gingerbread Brown Women,138.0,USD,Pre-owned - Excellent,v1|117372289564|0,https://www.ebay.com/itm/117372289564?_skw=Kate+Spade+handbag&hash=item1b53ef021c:g:kBwAAeSw4qpqe5Px,
ebay,Kate Spade,attainable luxury,Kate Spade New York Floral Saffiano Tote Bag Black Multi Color Bow Charm Large,45.0,USD,Pre-owned - Good,v1|236966779365|0,https://www.ebay.com/itm/236966779365?_skw=Kate+Spade+handbag&hash=item372c5219e5:g:SowAAeSwjF1qZ6Hu&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZuc51G3T2y0DurUKtwZe%2F6%2BuYUudbBAjhATibSQZjh7pYChMB%2Fzo9V6NTRlP46DV7qgwnGFBjm3MzwKBWg%2F3MiNCjV%2B8dHQK6CXel0ihDo9ldBBiXYbfB3j8%2F97hh2zQF2AR3tut3fgn6SSXlxF63CtTvB2ogcUXyn1seHuOKGKK4EcivYVjE3BNELq9H4%2FAXHYmy%2BF4UjK3JDckubI3XtCjevbhtIPZGPH9J3ZZYuXbW2HxyupAb3K8b3WdwiUkUSfL1WsnLxNrFzYjyHbWXNl6l4wf8ijNb7OgvTjmiF5w%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Black Pepple Leather Handbag Purse 17 x 12,72.77,USD,Pre-owned - Good,v1|358853010549|0,https://www.ebay.com/itm/358853010549?_skw=Kate+Spade+handbag&hash=item538d4e6475:g:zmIAAOSwm6ZoRhyL&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGY68a%2BDZCIjsDTZ7ZxzCgmT82s%2F6J5UxkvRCDg6lXw1aS3fM3i5%2Faf%2BnbieWQ%2B9fR%2BPf1mMYP7RxH6owVo4Qhyq%2Bf%2FEoD9livKjsr7o3tb5yrzEnxNPwudne7I7koKdIisX%2BCBtcD%2FRmi46S8BOjZTcubR9uzkmwaUvbrLnHgw9QTNyOXN2y4uQTSoe2VhpITJVyf9Z5ujUw3iqkAv03CeJxVZ4zH0oV36A92TkxGxH8RazFJmEapXD8t5Pfbb6%2BM1%2FuV5udFe3ZtN08P3pjmVzCrCb9KgqMwZ1BGW1%2BGHDhw%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Black White Spade Flower Satchel Bag Patent Leather Trim Monogram,75.0,USD,Pre-owned - Excellent,v1|820033088658|0,https://www.ebay.com/itm/820033088658?_skw=Kate+Spade+handbag&hash=itembeedc7ec92:g:hP4AAeSw0t5qD8Aa,
ebay,Kate Spade,attainable luxury,Kate Spade Women's Handbag Purple Leather,39.99,USD,Pre-owned - Good,v1|257695539279|0,https://www.ebay.com/itm/257695539279?_skw=Kate+Spade+handbag&hash=item3bffd9e04f:g:0k8AAeSwNuRqiNT2,
ebay,Kate Spade,attainable luxury,Kate Spade Crossbody larurel WKRU2231 magnolia park black Satchel Should Bag,39.99,USD,Pre-owned - Excellent,v1|336755117168|0,https://www.ebay.com/itm/336755117168?_skw=Kate+Spade+handbag&hash=item4e682b4c70:g:Sf0AAeSwEpNp8mwi,
ebay,Kate Spade,attainable luxury,Kate Spade Madison Medium Satchel Saffiano Leather Crossbody Handbag,69.95,USD,Pre-owned - Excellent,v1|237022586818|0,https://www.ebay.com/itm/237022586818?_skw=Kate+Spade+handbag&hash=item372fa5a7c2:g:RpQAAeSwskFqiSDm,
ebay,Kate Spade,attainable luxury,"Kate Spade Natalia Shoulder Bag, Small - Pink/silver Hardware",65.0,USD,Pre-owned - Excellent,v1|257695735688|0,https://www.ebay.com/itm/257695735688?_skw=Kate+Spade+handbag&hash=item3bffdcdf88:g:mkMAAeSwsDVqiRCk,
ebay,Kate Spade,attainable luxury,Kate Spade Hit Pink Zipper Clutch.,20.0,USD,Pre-owned - Good,v1|298607890452|0,https://www.ebay.com/itm/298607890452?_skw=Kate+Spade+handbag&hash=item45866ad014:g:~vEAAeSwXm5qiPmb,
ebay,Kate Spade,attainable luxury,Kate Spade New York Handbag Small Womens Leather Crossbody Gold Adjustable Strap,79.0,USD,Pre-owned - Good,v1|117372353643|0,https://www.ebay.com/itm/117372353643?_skw=Kate+Spade+handbag&hash=item1b53effc6b:g:cSwAAOSwBvtma9zu,
ebay,Kate Spade,attainable luxury,Kate Spade Bag Shoulder Bag Black Tan White,36.94,USD,Pre-owned - Excellent,v1|307139995115|0,https://www.ebay.com/itm/307139995115?_skw=Kate+Spade+handbag&hash=item4782f865eb:g:-~IAAeSwks1o~snT,
